DriverID,City,SignupDate,LastActiveDate,DaysSinceLastTrip,TotalTrips,TripsPerWeek,HoursOnlinePerDay,Utilisation,AverageDailyEarnings_GHS,EarningsPerWeek,Ratings,CancellationRate,IncentiveParticipation,EngagementScore,churn
635613,Takoradi,13/02/2022,11/12/2022,1106,3359,48,8.6,0.47,211.9,1483.3,4,0.37,1,0.29,1
466708,Accra,02/02/2024,21/10/2024,426,2427,79,6,0.52,644.4,4510.8,,0.19,1,0.79,1
284821,Tamale,17/07/2023,24/02/2024,666,1404,113,8.5,0.64,327.4,2291.8,4,0.25,1,0.69,1
442679,Kumasi,18/06/2023,31/08/2025,112,6958,39,5.8,0.54,476.3,3334.1,3,0.35,1,0.87,0
808374,Takoradi,17/09/2022,26/06/2023,909,6624,56,12.5,0.42,752.6,5268.2,5,0.34,1,0.88,1
898981,Cape Coast,08/05/2023,05/12/2025,16,11111,28,6.6,0.59,619.8,4338.6,5,0.4,1,0.64,1
326560,Takoradi,16/10/2023,11/11/2025,40,200,72,7.5,0.6,691,4837,4,,0,0.94,0
747584,Kumasi,02/11/2022,06/10/2024,441,4788,92,7.8,0.72,345.5,2418.5,5,0.38,1,0.71,1
203245,Accra,23/07/2022,02/09/2025,110,3292,54,11.3,0.56,577,4039,4,0.22,0,0.51,1
791805,Accra,05/01/2023,23/10/2024,424,7532,84,9.1,0.51,607.5,4252.5,5,0.48,1,0.77,1
596776,Accra,23/02/2022,23/08/2023,851,6974,28,9.7,0.78,590.9,4136.3,,0.35,1,0.99,1
704554,Cape Coast,14/11/2023,04/10/2025,78,3562,150,6.5,0.55,442.2,3095.4,5,0.26,1,0.83,0
717722,Accra,12/08/2022,18/06/2023,917,4405,77,8.1,0.45,672.1,4704.7,4,0.29,1,0.79,1
786342,Kumasi,26/04/2022,20/11/2022,1127,7064,113,6,0.73,659.7,4617.9,4,0.25,1,0.73,1
565196,Accra,30/08/2022,20/07/2025,154,6164,75,4.1,0.45,652.6,4568.2,4,0.45,1,,0
333103,Accra,11/10/2023,20/03/2025,276,9478,92,8.2,0.59,866.8,6067.6,4,0.23,1,0.87,1
193104,Accra,21/03/2023,01/01/2025,354,4809,94,4,0.75,545,3815,4,0.43,1,0.62,1
478821,Accra,29/11/2022,18/02/2023,1037,3003,97,5.5,0.72,678.7,4750.9,4,0.33,1,0.57,1
670108,Accra,16/01/2022,14/01/2025,341,1389,81,7.1,0.67,649.4,4545.8,5,0.34,,0.67,1
641010,Accra,21/06/2022,27/03/2025,269,4621,82,11.9,0.62,671.4,4699.8,5,0.39,1,0.61,1
664740,Kumasi,24/03/2024,23/11/2025,28,1198,82,8.7,0.73,482.9,3380.3,5,0.36,1,0.92,0
403273,Kumasi,10/10/2022,29/04/2023,967,4356,46,5.8,0.42,,4536,4,0.24,1,0.85,1
438971,Takoradi,22/08/2023,18/09/2025,94,9199,102,5.9,0.79,461.7,3231.9,4,,0,1,0
287708,Accra,03/05/2022,30/10/2025,52,6923,76,8.3,0.4,247.5,1732.5,5,0.22,1,0.65,0
159529,Accra,19/03/2024,18/08/2024,490,200,20,13.2,0.49,629.7,4407.9,4,0.15,1,0.5,0
871736,Accra,06/09/2022,11/01/2024,710,200,98,4.3,0.75,594.3,4160.1,5,0.27,1,0.8,0
425262,Accra,10/01/2022,10/10/2023,803,2218,94,8.3,0.76,664.5,4651.5,5,0.34,1,0.75,1
840690,Accra,13/02/2022,06/08/2022,1233,3015,107,7,0.5,879.9,6159.3,4,0.34,0,0.73,1
725407,Cape Coast,19/08/2023,23/06/2025,181,7358,109,5.7,0.78,240.4,1682.8,4,0.2,1,0.92,1
696497,Accra,13/03/2024,19/11/2025,32,6418,91,7.1,0.68,100,700,4,0.32,1,0.82,1
876434,Accra,09/12/2023,16/07/2025,158,5715,55,4,0.76,193.5,1354.5,5,0.41,1,0.98,1
586110,Kumasi,02/05/2023,01/04/2025,264,2185,67,9,0.66,646.4,4524.8,5,0.36,1,0.63,0
625922,Accra,06/12/2023,30/12/2024,356,2310,43,7.9,0.79,190.2,1331.4,5,0.31,1,0.77,0
305219,Accra,03/09/2023,30/05/2024,570,1982,57,7.6,0.51,462.3,3236.1,5,0.33,1,0.78,1
297675,Accra,08/06/2022,03/09/2023,840,8209,97,12.5,0.44,356.9,2498.3,4,0.25,1,0.92,1
602845,Cape Coast,16/01/2023,03/03/2024,658,2137,20,,0.69,264.8,1853.6,4,0.33,1,0.85,1
542997,Tamale,29/02/2024,25/09/2025,87,200,95,12.1,0.62,528.7,3700.9,4,0.25,0,0.92,0
154470,Accra,02/04/2022,25/02/2024,665,3486,79,8.6,0.73,562.8,3939.6,4,0.35,1,0.73,1
614633,Takoradi,12/09/2022,16/01/2024,705,,35,5.5,0.6,366.8,2567.6,4,0.1,1,0.79,1
632491,Accra,11/06/2022,13/03/2023,1014,,69,5.5,0.77,316.1,2212.7,4,0.21,1,0.91,1
613986,Accra,27/05/2023,03/06/2025,201,3821,65,8.7,0.6,598.7,4190.9,4,0.25,1,0.72,0
481640,Kumasi,04/04/2022,02/11/2023,780,200,105,7.5,0.74,575.7,4029.9,4,0.29,1,0.69,1
878480,Cape Coast,04/12/2023,20/03/2025,276,5623,92,5.5,0.73,459.4,3215.8,4,,1,0.38,0
629279,Kumasi,26/09/2023,05/04/2024,625,,50,9.3,0.52,556.7,3896.9,4,0.28,1,0.75,1
282922,Accra,17/02/2024,16/04/2024,614,6236,88,9.4,0.53,457.4,3201.8,4,0.13,1,0.53,0
451911,Accra,03/10/2023,11/10/2024,436,200,135,5.8,0.62,523.5,,5,0.32,0,0.59,1
355055,Accra,03/03/2022,24/02/2025,300,8806,72,11.1,0.68,624.2,4369.4,4,0.31,1,0.47,1
575354,Accra,03/03/2022,30/06/2023,905,4336,82,11.6,0.71,449.8,3148.6,4,0.32,0,,1
974178,Accra,31/12/2022,05/04/2024,625,1918,30,10.8,,599.6,4197.2,5,0.17,1,0.49,1
681498,Cape Coast,23/10/2023,01/07/2024,538,2792,71,8.9,0.79,,,4,0.23,1,0.74,1
484509,Cape Coast,07/06/2022,23/11/2023,759,10524,42,11.6,0.54,772.2,5405.4,5,0.37,1,0.88,1
820241,Kumasi,20/12/2023,15/07/2024,524,4667,133,9.3,0.57,313.5,2194.5,,0.43,1,0.88,1
867650,Kumasi,04/07/2023,16/10/2025,66,5130,25,6.9,0.62,680.9,4766.3,4,0.35,1,0.77,0
457752,Accra,21/03/2024,26/04/2024,604,4152,,,0.64,730.3,5112.1,4,0.32,1,1,1
733766,Accra,20/04/2022,27/08/2023,847,2351,108,4,0.6,188.8,1321.6,4,0.26,1,0.72,1
264230,Accra,09/05/2022,15/10/2022,1163,200,89,,0.52,312.5,2187.5,4,0.33,1,0.24,1
353156,Accra,15/05/2023,04/08/2023,870,6262,97,5.4,0.49,611.1,4277.7,4,0.28,1,0.7,1
486160,Accra,27/08/2022,15/09/2024,462,2949,86,,0.67,695.5,4868.5,5,0.24,1,0.3,1
395434,Kumasi,21/11/2022,09/11/2025,42,3710,103,4,0.77,211.3,1479.1,5,0.27,1,0.58,0
111801,Kumasi,26/07/2023,19/12/2024,367,7210,92,9.6,,462.1,3234.7,4,0.31,,0.62,1
345907,Accra,18/03/2024,08/05/2025,227,6270,97,13.8,0.64,675,4725,5,0.27,,0.76,0
880825,Cape Coast,23/10/2023,21/11/2023,761,2683,112,10.2,,291.3,2039.1,5,0.27,1,0.4,1
174667,Accra,14/02/2024,03/03/2025,293,5521,47,8.9,0.78,443.9,3107.3,4,0.44,1,0.77,0
972689,Accra,22/12/2022,21/06/2024,548,6216,34,11.6,0.57,327.4,2291.8,5,0.24,1,0.51,1
869140,Accra,04/04/2024,18/04/2025,247,1772,95,7.5,0.44,279,1953,4,0.26,,0.68,0
709231,Kumasi,26/03/2023,27/08/2025,116,,70,10.2,,670.6,4694.2,4,0.31,1,0.9,0
351267,Accra,21/01/2024,14/05/2025,221,4917,50,4,0.77,454.6,3182.2,4,0.21,0,0.82,0
147083,Accra,17/07/2022,24/09/2024,453,6285,136,4.8,0.46,560.1,3920.7,5,0.37,,0.78,1
888449,Accra,22/01/2022,22/03/2025,274,5213,150,,0.62,745.3,5217.1,5,0.29,1,0.63,0
254147,Accra,07/12/2023,29/10/2025,53,5191,20,4,0.68,642.9,4500.3,,,1,0.97,0
266308,Kumasi,22/01/2023,26/07/2024,513,,20,5.5,0.45,374,2618,4,0.23,1,0.88,1
298547,Accra,02/01/2023,21/10/2025,61,1269,97,11.5,0.55,713.7,4995.9,5,0.31,1,0.56,0
785460,Accra,12/01/2024,16/12/2024,370,5508,20,5.1,0.66,614.7,4302.9,5,0.42,1,1,1
176629,Cape Coast,14/09/2022,15/12/2024,371,2631,130,6.7,0.51,127.3,,5,0.15,1,0.21,1
314326,Accra,10/02/2022,27/05/2025,208,200,79,14,0.42,488,3416,5,0.36,1,0.51,0
296058,Takoradi,12/05/2023,11/05/2025,224,2242,86,9.1,,236.1,1652.7,4,0.29,1,0.59,0
830505,Cape Coast,25/03/2023,03/04/2025,262,1059,51,7.9,0.77,557.1,3899.7,4,0.14,1,0.62,1
844770,Kumasi,27/07/2023,25/09/2025,87,1308,50,12.1,0.49,374.6,2622.2,5,0.35,1,0.88,0
835080,Cape Coast,29/10/2022,16/09/2024,461,4260,112,,0.43,374.5,2621.5,4,0.27,0,0.78,1
853285,Accra,10/07/2023,31/01/2024,690,5610,100,7.1,0.67,474.1,3318.7,4,0.17,1,0.82,0
178655,Kumasi,15/12/2023,19/12/2024,367,5657,100,10.2,0.78,390.7,2734.9,4,0.22,1,0.95,1
442096,Kumasi,17/05/2023,18/01/2024,703,5895,149,4,0.62,313.3,2193.1,5,0.32,1,0.69,1
831325,Kumasi,14/07/2022,25/12/2024,361,7023,71,15.4,0.59,272,1904,3,0.34,0,0.75,1
161353,Takoradi,04/08/2023,18/08/2024,490,7739,106,10.4,0.49,713.1,4991.7,4,0.36,1,0.89,1
291718,Accra,11/07/2022,09/09/2025,103,3499,114,7,0.44,801.2,5608.4,5,0.3,0,,0
405532,Accra,11/07/2023,06/11/2024,410,2627,43,4.8,0.74,469.1,,5,0.35,1,1,1
620027,Kumasi,23/12/2022,30/06/2024,539,6253,59,7.3,0.53,612.6,4288.2,5,0.3,0,0.86,0
743933,Accra,28/11/2022,10/02/2025,314,200,75,9.1,0.45,285.3,1997.1,5,0.43,1,0.88,1
433888,Accra,20/01/2024,19/02/2025,305,3723,45,6.2,0.56,269.1,1883.7,4,0.31,0,0.39,1
998477,Accra,25/04/2023,04/12/2025,17,1462,84,6.3,0.71,470.4,3292.8,4,0.27,1,0.61,0
592904,Tamale,09/10/2022,04/08/2025,139,1626,74,11.4,0.58,619.1,4333.7,5,0.31,1,0.59,0
927560,Accra,01/05/2024,28/05/2025,207,2391,29,10.1,0.54,472.3,3306.1,4,0.39,1,0.54,0
437606,Accra,06/09/2023,11/12/2025,10,6112,88,,0.51,559.4,3915.8,5,0.23,1,0.83,0
770650,Cape Coast,31/05/2024,05/08/2024,503,10433,88,6.8,0.6,466.3,3264.1,4,0.42,,0.87,0
958521,Kumasi,22/07/2023,06/10/2024,441,6323,70,7.6,0.63,709.8,4968.6,4,0.32,0,0.74,1
271571,Accra,14/06/2022,16/08/2023,858,200,98,9,0.43,436.6,3056.2,4,0.26,1,0.85,1
483503,Accra,12/03/2022,08/10/2023,805,3349,103,12.7,0.6,1028.9,7202.3,5,0.26,1,0.77,1
455127,Accra,28/06/2023,05/11/2023,777,2063,29,10.8,0.44,399.2,2794.4,5,0.38,1,0.38,1
662927,Accra,08/06/2022,17/11/2022,1130,919,49,16.2,0.54,642.2,4495.4,5,0.3,0,0.46,1
961376,Kumasi,06/04/2023,05/10/2023,808,3461,,8.4,0.6,436.7,3056.9,4,0.19,1,,1
679274,Accra,30/10/2022,02/10/2024,445,1825,,10.8,0.58,393.8,2756.6,4,0.19,1,0.46,0
968738,Cape Coast,19/04/2024,06/02/2025,318,1568,20,5.6,0.43,100,700,4,0.33,0,0.81,0
688103,Accra,27/09/2022,24/10/2024,423,6060,149,6.4,0.52,405.1,2835.7,4,0.27,,0.77,1
409272,Accra,09/07/2023,01/08/2023,873,4556,94,5.4,0.55,340.1,2380.7,5,0.29,0,0.41,1
152340,Accra,11/01/2023,28/01/2023,1058,8876,24,5.2,0.59,500,3500,5,0.36,1,0.66,1
747693,Kumasi,10/04/2023,17/11/2024,399,326,115,6,0.7,371.4,2599.8,4,0.23,0,0.92,0
202409,Cape Coast,01/01/2022,13/11/2023,769,200,83,5.8,0.42,635.3,4447.1,5,,1,0.58,1
623049,Accra,05/03/2024,29/11/2025,22,3030,131,10.6,0.61,404.3,2830.1,4,0.25,1,0.83,0
717307,Accra,16/10/2023,25/08/2024,483,,106,8.2,0.7,561.3,3929.1,4,0.14,1,0.77,0
851790,Accra,03/06/2023,05/11/2024,411,5962,130,,0.53,651,4557,5,0.36,0,0.76,1
447328,Takoradi,24/01/2023,23/07/2023,882,5251,,8.4,0.55,545.5,,5,0.28,1,0.33,1
765430,Kumasi,22/01/2024,06/01/2025,349,,86,12.4,0.62,881.5,6170.5,4,0.32,1,0.62,0
720197,Accra,09/07/2022,24/07/2023,881,200,133,11.1,0.79,298.6,,4,0.28,0,0.34,1
201688,Accra,20/01/2022,17/04/2024,613,3217,53,4,0.42,401.3,2809.1,4,0.43,1,1,0
795249,Accra,27/09/2023,30/05/2025,205,200,96,10.6,0.6,773.9,5417.3,4,0.28,1,0.81,1
153639,Accra,27/05/2024,21/10/2024,426,7188,50,7.6,0.55,609.4,4265.8,5,0.24,1,0.67,1
252157,Accra,08/01/2023,31/10/2024,416,1499,105,9.5,0.68,300.9,2106.3,4,0.35,1,0.54,1
150615,Accra,05/03/2024,21/03/2025,275,3910,76,8.9,0.42,634.8,4443.6,5,0.31,0,0.77,0
834250,Kumasi,28/09/2023,10/05/2025,225,200,87,10.5,0.54,722.1,5054.7,5,,1,0.4,1
117945,Kumasi,02/09/2022,22/10/2024,425,1552,134,8,,371.2,2598.4,,0.43,1,0.39,0
859950,Tamale,25/11/2022,16/02/2025,308,3066,73,7.4,0.61,697.1,4879.7,5,0.32,1,0.68,1
538746,Accra,09/01/2024,14/11/2024,402,3662,92,4,0.43,486.4,3404.8,4,0.31,1,0.76,0
955992,Cape Coast,06/03/2022,06/09/2024,471,4269,121,14.6,0.74,450.4,3152.8,4,0.28,1,,0
457769,Kumasi,06/11/2023,11/05/2024,589,6110,67,4,0.75,761.6,5331.2,4,0.35,,0.69,1
905336,Accra,06/07/2023,30/10/2023,783,7119,68,6.6,0.7,542.7,3798.9,5,0.37,0,0.81,1
260756,Kumasi,18/04/2024,20/12/2024,366,5992,25,8.7,0.43,509.8,3568.6,5,0.34,1,0.51,0
331620,Accra,01/02/2023,01/03/2023,1026,4352,73,13.2,0.51,430.2,3011.4,5,,1,0.96,1
973589,Kumasi,14/07/2022,28/01/2025,327,2101,125,9.3,0.4,651.5,4560.5,5,0.34,1,0.5,1
682093,Accra,21/06/2023,28/11/2025,23,3171,56,12.2,0.7,407.8,2854.6,5,0.38,1,0.38,0
140910,Accra,01/12/2023,09/09/2024,468,3874,67,4,0.74,562.5,3937.5,4,0.29,0,1,0
155448,Cape Coast,25/05/2023,12/10/2023,801,5033,54,8.1,0.62,635.9,4451.3,5,0.3,0,0.86,1
666994,Accra,24/02/2024,27/10/2024,420,1457,25,10.9,0.76,539.8,3778.6,4,0.33,1,0.71,1
333354,Cape Coast,19/07/2023,30/07/2024,509,3587,59,6.3,0.42,560.8,3925.6,5,0.35,1,1,1
553850,Kumasi,07/06/2022,25/09/2025,87,6610,,5.6,0.62,,700,4,0.25,1,0.37,0
245639,Accra,20/09/2023,20/01/2024,701,6887,150,6.3,0.71,717.4,5021.8,4,0.27,1,0.19,1
813729,Accra,27/11/2022,04/12/2023,748,2338,,10.1,0.43,798,5586,4,,1,0.6,1
487884,Accra,24/02/2023,23/04/2025,242,4355,85,6.4,0.55,,4963,5,0.19,1,0.38,1
122254,Accra,19/10/2023,22/02/2024,668,3787,110,5.9,0.43,525.5,3678.5,5,0.26,1,0.34,1
518761,Accra,26/11/2022,04/07/2024,535,200,20,,0.64,272.4,1906.8,4,0.22,1,0.7,1
353442,Cape Coast,24/04/2022,10/08/2022,1229,9204,89,12.2,0.53,362.3,2536.1,4,0.33,1,0.73,1
207399,Accra,09/04/2022,04/10/2023,809,1992,74,6.3,0.77,522.1,3654.7,5,0.31,1,1,1
477164,Accra,06/11/2023,17/05/2025,218,234,108,7.6,0.61,528.5,3699.5,4,0.32,1,0.46,1
638024,Accra,10/03/2022,18/06/2025,186,7040,83,9.4,0.46,423.3,2963.1,5,0.39,1,0.64,1
439924,Kumasi,14/02/2022,22/03/2023,1005,1923,62,9.8,0.54,425.8,2980.6,,0.27,1,0.58,1
196219,Accra,05/05/2024,14/01/2025,341,,113,6.3,0.78,560.5,3923.5,,0.24,1,0.7,1
333367,Accra,13/05/2022,01/04/2023,995,5891,104,9.9,0.72,659.5,4616.5,4,0.35,0,1,1
409495,Accra,02/07/2022,30/10/2024,417,2087,120,5.6,0.45,671.4,4699.8,4,0.25,1,0.71,1
902842,Accra,02/02/2022,29/09/2022,1179,1709,80,,0.7,302.3,2116.1,5,,1,0.59,1
619794,Accra,26/07/2022,03/04/2024,627,4761,59,5.8,0.54,262.1,1834.7,5,0.32,1,0.58,1
242463,Accra,20/04/2022,29/01/2024,692,200,150,8.3,0.52,191.7,1341.9,4,0.37,1,0.51,1
512498,Kumasi,13/05/2023,06/11/2025,45,6004,44,,0.75,727.4,5091.8,5,0.36,1,0.68,0
101722,Tamale,16/07/2022,09/04/2024,621,3232,122,9.6,0.55,404.2,2829.4,4,0.31,1,0.85,0
491529,Kumasi,12/04/2022,24/06/2023,911,1802,122,7.8,0.78,,4312,4,0.4,1,0.87,1
519685,Accra,02/02/2022,28/05/2022,1303,2346,106,15.5,0.42,467,3269,4,0.23,1,0.76,1
510043,Kumasi,08/08/2023,14/11/2024,402,3306,78,8.5,0.54,100,700,4,0.35,1,0.93,0
293059,Accra,06/05/2024,03/07/2025,171,8161,57,8.2,0.45,469.6,3287.2,5,0.28,1,0.87,0
901269,Accra,02/02/2023,28/04/2024,602,548,20,5.3,0.43,1191.9,8343.3,5,0.29,0,0.67,1
120191,Kumasi,05/11/2023,09/09/2025,103,1150,66,6.7,0.61,414.4,2900.8,5,0.31,1,0.78,0
879593,Accra,17/05/2023,14/07/2025,160,4071,75,13.2,0.65,659.3,4615.1,4,0.1,1,0.39,0
732793,Accra,23/06/2023,04/10/2024,443,7362,35,7.4,0.41,759.5,5316.5,4,0.23,1,0.87,1
689484,Cape Coast,01/10/2023,20/05/2024,580,2869,39,,0.6,357.8,2504.6,,0.31,1,0.76,1
232855,Takoradi,20/12/2023,05/04/2024,625,1157,52,7.5,0.68,638,4466,5,0.43,1,0.94,1
585959,Accra,20/09/2022,28/10/2022,1150,6012,110,9.5,0.45,742.9,5200.3,5,,1,0.82,1
205364,Accra,20/02/2022,23/04/2022,1338,5842,84,8.3,0.75,829.6,5807.2,5,0.38,1,0.73,1
174843,Accra,11/01/2023,18/09/2023,825,200,150,9.2,0.44,976.7,6836.9,5,0.3,1,0.35,1
663672,Accra,15/08/2022,27/05/2025,208,5841,71,4.7,,491.6,3441.2,5,0.23,1,0.55,0
376389,Accra,13/09/2023,10/03/2025,286,2661,81,4.7,0.5,452.4,3166.8,4,0.25,1,0.7,0
443045,Accra,14/03/2022,20/02/2023,1035,6819,65,10.4,0.55,352,2464,5,0.26,1,0.77,1
273933,Accra,14/01/2022,01/11/2022,1146,200,73,8.5,0.61,436.4,3054.8,5,0.35,1,0.19,1
485389,Accra,02/08/2022,06/04/2023,990,200,76,7.1,0.69,386.2,2703.4,4,0.31,,1,1
951965,Accra,03/11/2023,24/01/2024,697,7057,114,9.3,0.58,226.5,1585.5,5,0.25,1,0.48,1
523735,Accra,19/05/2023,31/05/2024,569,200,89,5.5,0.68,414,2898,4,0.17,1,0.72,1
159977,Accra,02/05/2024,16/11/2025,35,,76,9.9,0.74,334.7,2342.9,4,0.34,1,0.5,0
266826,Accra,23/03/2022,23/09/2024,454,1222,97,13.3,0.48,544.1,3808.7,4,0.35,1,0.72,0
907630,Accra,25/04/2023,29/07/2023,876,3348,48,4,0.58,417.5,2922.5,4,0.27,1,1,1
735257,Accra,31/03/2024,23/10/2025,59,1818,106,10.8,0.66,591.9,4143.3,5,0.33,1,0.92,0
747804,Cape Coast,17/10/2023,31/07/2024,508,948,128,5.1,0.64,654.4,4580.8,4,0.35,1,0.63,1
476024,Accra,04/03/2022,16/12/2023,736,5320,128,7.3,0.56,172.6,1208.2,4,0.49,0,0.85,1
628628,Kumasi,05/01/2023,22/11/2023,760,5921,63,11.9,0.5,473.6,3315.2,5,0.33,1,0.57,1
928298,Accra,26/07/2023,26/02/2024,664,1384,20,8.7,0.41,268.2,1877.4,5,0.16,1,0.68,1
305207,Accra,02/03/2023,25/09/2024,452,11581,41,6.9,0.43,572.9,4010.3,4,0.5,1,0.88,1
201354,Tamale,21/04/2024,19/10/2024,428,3937,82,6.3,0.58,451.7,3161.9,4,0.35,1,0.8,0
402824,Cape Coast,13/01/2023,18/06/2025,186,3990,95,10.4,0.57,565.4,3957.8,4,0.3,1,0.53,0
402114,Accra,24/03/2024,24/08/2025,119,3744,20,8.6,0.77,309.3,2165.1,3,0.34,0,1,0
641427,Accra,01/03/2022,15/08/2023,859,3830,116,4,0.71,547.4,3831.8,5,0.21,0,0.85,1
644246,Accra,23/04/2024,22/01/2025,333,200,98,10.9,0.45,602.7,4218.9,5,,1,0.52,1
431278,Accra,24/09/2023,21/08/2025,122,4884,,6.8,0.42,,3399.2,4,0.32,1,0.62,1
275946,Accra,26/06/2023,15/08/2023,859,726,49,8.8,0.43,647.3,4531.1,5,,0,0.68,1
591471,Accra,11/02/2022,30/09/2022,1178,200,87,9.3,0.47,473.1,3311.7,4,0.29,0,0.52,1
387762,Accra,22/01/2024,15/06/2025,189,568,68,4.9,0.7,575.4,4027.8,5,0.25,1,0.84,0
792323,Accra,14/03/2022,16/04/2023,980,9003,20,,0.72,566.6,3966.2,4,0.24,,0.49,1
870724,Accra,04/05/2024,19/10/2024,428,2155,85,4.8,0.43,466.9,3268.3,4,0.26,1,0.96,1
831794,Accra,08/11/2022,30/12/2022,1087,2428,136,7.5,0.48,520.3,3642.1,5,0.38,0,0.79,1
433354,Accra,21/03/2022,09/03/2025,287,6819,,4,0.47,340.2,2381.4,,0.21,0,0.47,1
697894,Accra,16/06/2023,09/09/2025,103,2198,83,8,0.73,514.9,3604.3,4,0.38,1,1,0
470487,Accra,10/04/2022,10/03/2024,651,970,23,7.5,0.49,264.3,1850.1,4,0.39,1,0.44,1
262590,Accra,14/04/2022,11/02/2023,1044,8460,63,10.6,,530.6,3714.2,4,,0,0.99,1
490488,Accra,13/01/2024,28/08/2024,480,5481,131,4,0.43,156.8,1097.6,5,0.19,0,0.6,1
914962,Accra,25/08/2022,21/02/2025,303,2170,57,11.4,0.7,528,,4,0.16,1,0.89,1
456404,Accra,29/06/2023,15/10/2024,432,,27,4.6,0.43,539,3773,5,0.22,1,0.55,0
237159,Accra,30/01/2023,15/08/2025,128,2752,82,5.2,0.75,362.2,2535.4,,0.27,1,1,0
391766,Accra,14/07/2022,11/04/2023,985,1831,53,9.7,0.78,407.6,2853.2,4,0.28,0,0.49,1
571916,Accra,17/07/2022,12/10/2025,70,730,111,7.7,0.43,302.7,2118.9,4,0.32,1,0.37,0
355972,Kumasi,23/06/2023,06/09/2024,471,200,120,8.2,0.56,498.2,3487.4,5,0.24,1,0.51,1
694547,Cape Coast,04/11/2023,18/12/2024,368,4460,20,9.3,0.74,394.3,2760.1,5,0.27,0,,1
567353,Kumasi,12/09/2022,07/07/2024,532,200,150,4,0.78,673.5,4714.5,5,0.24,1,0.75,1
,Kumasi,07/08/2023,27/09/2024,450,244,,8.4,0.59,600.3,4202.1,4,0.33,1,0.62,0
838880,Accra,03/10/2023,13/04/2024,617,3816,55,7.9,0.6,515.4,3607.8,4,0.25,1,,1
811865,Accra,03/07/2022,07/08/2023,867,7490,68,5.2,0.46,537,3759,5,0.2,1,0.58,1
734006,Takoradi,26/07/2023,17/11/2024,399,5789,114,10.2,0.48,268,1876,4,0.39,1,0.52,0
209009,Accra,07/02/2024,11/02/2024,679,7696,150,5.6,0.72,466.7,3266.9,4,0.34,0,0.55,1
251322,Accra,26/07/2023,18/11/2023,764,3582,,12,0.58,288.4,2018.8,5,0.39,1,0.71,1
678328,Cape Coast,02/03/2023,23/09/2024,454,10124,102,9.1,0.7,,2013.9,5,0.22,1,0.71,1
707398,Accra,04/02/2024,08/04/2024,622,200,130,8.2,0.6,851.1,5957.7,4,0.33,1,0.82,1
175764,Takoradi,19/04/2022,02/12/2025,19,1713,53,4,0.78,892.1,6244.7,5,0.21,0,0.9,0
315555,Accra,24/02/2024,12/04/2024,618,6438,75,8.8,0.47,,1596.7,4,0.12,,0.4,0
139387,Cape Coast,16/10/2023,06/12/2025,15,4438,123,4,0.43,410.1,2870.7,5,0.28,1,0.66,0
497771,Cape Coast,14/08/2023,20/05/2025,215,1395,94,9.8,0.55,602.7,4218.9,,0.31,1,0.77,0
350763,Accra,02/01/2023,03/01/2025,352,4843,75,9.5,0.72,610.7,4274.9,4,,1,0.53,1
365232,Accra,22/11/2023,27/04/2024,603,2142,64,9.1,0.57,582.4,4076.8,4,0.39,0,0.55,1
901885,Accra,15/04/2023,27/07/2025,147,2597,90,11.6,0.69,679.3,,,0.29,1,0.71,1
558216,Accra,21/12/2023,15/03/2025,281,9652,20,6,0.67,690.7,4834.9,5,0.18,0,0.69,0
357493,Accra,13/11/2023,16/05/2025,219,7016,,7,0.76,407.5,2852.5,5,0.1,0,0.51,1
166019,Accra,14/03/2023,18/05/2023,948,5872,86,11.5,0.64,615.8,4310.6,5,0.18,1,0.54,1
244458,Accra,17/04/2022,07/06/2022,1293,5669,90,8.4,0.6,659.1,4613.7,4,0.43,1,0.74,1
380301,Cape Coast,20/06/2022,12/07/2024,527,626,95,8.9,0.44,505.3,3537.1,3,0.3,0,0.45,1
326286,Accra,22/03/2024,19/02/2025,305,1103,62,14.7,0.42,860.3,6022.1,4,0.35,1,,0
568747,Kumasi,04/07/2022,02/06/2025,202,5824,88,5.4,0.4,,1414,5,0.32,1,0.91,0
298002,Kumasi,18/07/2023,23/05/2025,212,6829,49,4.2,0.74,240.6,1684.2,4,0.1,1,0.32,1
467793,Kumasi,16/02/2023,21/05/2023,945,6924,99,8,0.55,404.2,2829.4,4,0.31,0,0.57,1
839783,Accra,12/12/2022,02/02/2023,1053,1338,146,4,0.64,100,700,4,0.36,0,1,1
643737,Accra,05/11/2023,09/04/2024,621,5266,88,5.4,0.56,321.2,2248.4,5,0.35,0,0.62,1
351201,Accra,11/06/2022,26/02/2025,298,200,37,15.1,0.48,549,3843,5,0.25,1,0.77,1
387506,Accra,01/07/2023,24/11/2025,27,2580,54,10,0.66,640,4480,4,0.22,1,0.84,0
544266,Accra,07/09/2023,06/08/2025,137,7392,120,10.2,0.57,511.4,3579.8,4,0.24,0,0.71,1
849056,Tamale,30/03/2023,29/09/2023,814,2287,43,5,0.56,444.1,3108.7,4,0.28,1,0.58,1
239082,Accra,27/12/2022,16/09/2023,827,6161,20,4,0.74,487.2,3410.4,4,0.25,1,0.82,1
728833,Accra,19/11/2022,03/04/2023,993,200,106,4.5,0.76,711.3,4979.1,4,0.35,1,0.93,1
244375,Accra,18/07/2023,30/05/2024,570,3346,122,7.7,0.68,773.7,5415.9,4,0.31,1,,1
892500,Kumasi,29/11/2022,16/12/2023,736,599,20,5.6,0.77,577.2,4040.4,5,0.25,0,1,1
